,time,Ohaus Water Weight,Ohaus Weight,Bucket Temp,Bucket Temp 2 (Figure out later lol),Intake Air RH,Exhaust RH,Grinder PWM,Grinder RPM,Stable Mass ,Intake Fan PWM,Intake Fan RPM,Exhaust Fan PWM,Exhaust Fan RPM,Intake SHT40,Exhaust SHT40,V_rms ,I_rms,Watts,Bucket Heater PWM,Intake Heater PWM
423,2115.0,0.4360800000000011,28.238,120.92298,108.82299,5.3997,14.67514,100.0,1826.0,12055.0,80.0,5070.0,45.0,5580.0,56.40686,47.99011,114.99255,3.02066,347.35339608299995,100.0,100.0
424,2120.0,0.4360800000000011,28.238,121.69198,109.5,5.35583,14.36614,100.0,1836.0,12056.0,80.0,5055.0,45.0,5565.0,56.44424,48.03283,118.2931,3.11285,368.228676335,100.0,100.0
425,2125.0,0.4360800000000011,28.238,122.46099,110.23498,5.39207,14.18685,100.0,1826.0,12059.0,80.0,5055.0,45.0,5565.0,56.47361,48.07289,117.4642,3.09817,363.924060514,100.0,100.0
426,2130.0,0.4340800000000022,28.236,123.22999,110.94099,5.28717,14.04762,100.0,1768.0,12058.0,80.0,5055.0,45.0,5565.0,56.50566,48.10226,119.31791,3.12719,373.1297749729,100.0,100.0
427,2135.0,0.4360800000000011,28.238,123.92298,111.625,5.28717,13.9389,100.0,1826.0,12050.0,80.0,5055.0,45.0,5565.0,56.55105,48.16101,118.57678,3.1215,370.13741877,100.0,100.0
428,2140.0,0.4360800000000011,28.238,124.75,112.18699,5.35392,14.7705,100.0,1818.0,12040.0,80.0,5070.0,45.0,5565.0,56.58309,48.22509,118.55598,3.12205,370.137697359,100.0,100.0
429,2145.0,0.4360800000000011,28.238,125.5,112.81199,5.30815,14.58358,100.0,1806.0,12036.0,80.0,5055.0,45.0,5565.0,56.59645,48.28384,116.29592,3.05709,355.5270940728,100.0,100.0
430,2150.0,0.4360800000000011,28.238,126.16598,113.31199,5.29289,14.31465,100.0,1806.0,12036.0,80.0,5055.0,45.0,5565.0,56.62582,48.32389,118.99716,0.71044,84.5403423504,0.0,100.0
431,2155.0,0.4360800000000011,28.238,126.66598,113.56199,5.22613,14.89448,100.0,1826.0,12044.0,80.0,5055.0,45.0,5565.0,56.67922,48.37463,119.03082,0.71166,84.7094733612,0.0,100.0
432,2160.0,0.4340800000000022,28.236,126.08299,112.93699,5.25665,14.60838,100.0,1768.0,12054.0,80.0,5055.0,45.0,5565.0,56.70059,48.39065,117.51142,0.69499,81.6692617858,0.0,100.0
433,2165.0,0.43807999999999997,28.24,124.83299,111.56199,5.18417,14.28413,100.0,1806.0,12065.0,80.0,5040.0,45.0,5565.0,56.72195,48.43605,120.00053,0.70738,84.8859749114,0.0,100.0
434,2170.0,0.4360800000000011,28.238,122.92298,109.83299,5.12695,14.4329,100.0,1806.0,12073.0,80.0,5055.0,45.0,5565.0,56.80473,48.5028,117.36181,3.09172,362.8498552132,100.0,100.0
435,2175.0,0.4360800000000011,28.238,121.22999,108.35198,5.1918,15.316,100.0,1787.0,12077.0,80.0,5055.0,45.0,5565.0,56.7807,48.56155,118.01396,3.09326,365.0478619096,100.0,100.0
436,2180.0,0.4340800000000022,28.236,120.38398,107.77699,5.25474,15.3675,100.0,1806.0,12078.0,80.0,5070.0,45.0,5565.0,56.8074,48.57757,117.06202,3.08496,361.1316492192,100.0,100.0
437,2185.0,0.4340800000000022,28.236,120.30699,107.83299,5.17845,15.03562,100.0,1806.0,12081.0,80.0,5055.0,45.0,5580.0,56.82876,48.67637,115.50338,3.0133,348.04633495400003,100.0,100.0
438,2190.0,0.4340800000000022,28.236,120.69198,108.29399,5.17082,15.26641,100.0,1787.0,12074.0,80.0,5070.0,45.0,5565.0,56.82876,48.71376,117.41433,3.07043,360.5124812619,100.0,100.0
439,2195.0,0.4340800000000022,28.236,121.30699,109.0,5.14984,14.80293,100.0,1787.0,12067.0,80.0,5055.0,45.0,5580.0,56.84478,48.73512,115.8152,3.04771,352.971143192,100.0,100.0
440,2200.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
441,2205.0,0.4340800000000022,28.236,122.07598,109.66598,5.0621,15.06042,100.0,1787.0,12055.0,80.0,5055.0,45.0,5580.0,56.85546,48.79653,114.88259,3.01303,346.1446901477,100.0,100.0
442,2210.0,0.4340800000000022,28.236,122.84599,110.35198,5.07736,14.96505,100.0,1772.0,12049.0,80.0,5055.0,45.0,5550.0,56.86882,48.83125,117.52716,3.07395,361.272613482,100.0,100.0
443,2215.0,0.4340800000000022,28.236,123.53799,111.06199,5.09262,14.75906,100.0,1750.0,12051.0,80.0,5055.0,45.0,5565.0,56.85546,48.88732,114.84234,3.0003,344.561472702,100.0,100.0
444,2220.0,0.4340800000000022,28.236,124.33299,111.81199,5.10787,15.12527,100.0,1787.0,12065.0,80.0,5070.0,45.0,5580.0,56.85279,48.94073,118.1497,3.10083,366.362134251,100.0,100.0
445,2225.0,0.43008000000000085,28.232,125,112.5,5.10787,15.24353,100.0,1787.0,12068.0,80.0,5055.0,45.0,5565.0,56.85546,49.00749,115.02203,3.00653,345.8171838559,100.0,100.0
446,2230.0,0.4340800000000022,28.236,125.66598,113.06199,5.11932,15.77949,100.0,1677.0,12056.0,80.0,5055.0,45.0,5565.0,56.86882,49.03953,117.50093,3.06944,360.6620545792,100.0,100.0
447,2235.0,0.4320800000000033,28.234,126.33299,113.56199,5.10597,15.8081,100.0,1806.0,12046.0,80.0,5055.0,45.0,5580.0,56.90086,49.0689,117.65036,0.68428,80.50578834080001,0.0,100.0
448,2240.0,0.4340800000000022,28.236,126.5,113.625,5.16128,16.16668,100.0,1806.0,12046.0,80.0,5055.0,45.0,5580.0,56.91688,49.09561,118.63395,0.68363,81.10172723849999,0.0,100.0
449,2245.0,0.4360800000000011,28.238,125.75,112.75,5.09452,15.35224,100.0,1787.0,12059.0,80.0,5055.0,45.0,5565.0,56.9329,49.08226,117.42221,0.6811,79.97626723100001,0.0,100.0
450,2250.0,0.4340800000000022,28.236,124.25,111.31199,5.13839,15.05661,100.0,1806.0,12081.0,80.0,5070.0,45.0,5565.0,56.9596,49.12765,116.67431,0.68428,79.8378968468,0.0,100.0
451,2255.0,0.43008000000000085,28.232,122.38398,109.61099,5.25283,15.12718,100.0,1787.0,12089.0,80.0,5085.0,45.0,5595.0,56.98898,49.14901,117.33818,3.08932,362.4951862376,100.0,100.0
452,2260.0,0.43008000000000085,28.232,120.76899,108.23498,5.26046,15.79856,100.0,1768.0,12084.0,80.0,5040.0,45.0,5565.0,56.99432,49.17037,116.2694,3.03041,352.343952454,100.0,100.0
453,2265.0,0.4320800000000033,28.234,120,107.77699,5.14793,15.65742,100.0,1806.0,12072.0,80.0,5055.0,45.0,5580.0,57.01301,49.21844,115.66606,3.01403,348.6209748218,100.0,100.0
454,2270.0,0.4340800000000022,28.236,120.07598,107.94398,5.02204,15.32363,100.0,1806.0,12067.0,80.0,5055.0,45.0,5565.0,57.02102,49.22645,114.80207,3.00581,345.0732100267,100.0,100.0
455,2275.0,0.4320800000000033,28.234,120.46099,108.46998,5.03158,14.97459,100.0,1787.0,12059.0,80.0,5055.0,45.0,5580.0,57.01034,49.24514,115.33781,3.00695,346.8150277795,100.0,100.0
456,2280.0,0.4320800000000033,28.234,121.15299,109.16598,5.13458,14.86968,100.0,1806.0,12060.0,80.0,5070.0,45.0,5580.0,57.02102,49.27719,116.55273,3.06944,357.7516115712,100.0,100.0
457,2285.0,0.4340800000000022,28.236,121.92298,109.88798,5.22994,15.30456,100.0,1806.0,12072.0,80.0,5070.0,45.0,5580.0,57.00767,49.31457,115.26296,3.01663,347.7057030248,100.0,100.0
458,2290.0,0.4320800000000033,28.234,122.84599,110.64698,5.19943,15.61737,0.0,0.0,12073.0,80.0,5055.0,45.0,5580.0,56.97029,49.31457,117.68441,3.04185,357.9783225585,100.0,100.0
459,2295.0,0.4340800000000022,28.236,123.61499,111.375,5.20515,15.13481,0.0,0.0,12070.0,80.0,5055.0,45.0,5565.0,56.9783,49.34661,115.39659,2.97807,343.6591227813,100.0,100.0
460,2300.0,0.4320800000000033,28.234,124.33299,112.0,5.15556,14.42146,0.0,0.0,12068.0,80.0,5070.0,45.0,5580.0,56.96762,49.36264,118.53779,3.07127,364.0615582933,100.0,100.0
461,2305.0,0.4320800000000033,28.234,125.08299,112.625,5.07736,13.96751,0.0,0.0,12065.0,80.0,5055.0,45.0,5580.0,56.98898,49.37065,116.04385,3.01921,350.36075235850006,100.0,100.0
462,2310.0,0.4360800000000011,28.238,125.83299,113.18699,5.02204,13.73672,0.0,0.0,12061.0,80.0,5055.0,45.0,5580.0,56.99432,49.38667,115.91629,3.01042,348.9567177418,100.0,100.0
463,2315.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
464,2320.0,0.4320800000000033,28.234,126.5,113.68699,5.07164,13.48114,0.0,0.0,12059.0,80.0,5070.0,45.0,5580.0,56.97296,49.38667,116.65846,0.64575,75.332200545,0.0,100.0
465,2325.0,0.4340800000000022,28.236,126.58299,113.56199,5.11169,13.28468,0.0,0.0,12067.0,80.0,5070.0,45.0,5580.0,56.96762,49.41604,117.51666,0.64305,75.569088213,0.0,100.0
466,2330.0,0.43008000000000085,28.232,125.75,112.625,5.10787,12.93373,0.0,0.0,12074.0,80.0,5070.0,45.0,5580.0,56.99699,49.44541,121.19415,0.67211,81.45580015649999,0.0,100.0
467,2335.0,0.43008000000000085,28.232,124.16598,111.125,5.14793,12.78877,0.0,0.0,12086.0,80.0,5070.0,45.0,5565.0,57.00233,49.47479,117.51142,0.64102,75.32717044840001,0.0,100.0
468,2340.0,0.4320800000000033,28.234,122.30699,109.44398,5.14221,12.55989,0.0,0.0,12092.0,80.0,5055.0,45.0,5580.0,57.02369,49.49615,119.32049,3.07989,367.4939839461,100.0,100.0
469,2345.0,0.43008000000000085,28.232,120.92298,108.35198,5.17082,12.56752,0.0,0.0,12092.0,80.0,5070.0,45.0,5595.0,57.03704,49.49882,117.35919,3.04713,357.6087086247,100.0,100.0
470,2350.0,0.4320800000000033,28.234,120.38398,108.05799,5.08308,12.38632,0.0,0.0,12087.0,80.0,5070.0,45.0,5580.0,57.06108,49.49882,117.62153,3.0317,356.593192501,100.0,100.0
471,2355.0,0.43008000000000085,28.232,120.61499,108.41099,5.14984,12.26997,0.0,0.0,12084.0,80.0,5055.0,45.0,5580.0,57.05039,49.52819,118.25662,3.05155,360.865988761,100.0,100.0
472,2360.0,0.42608000000000307,28.228,121.22999,109.05499,5.26237,12.04872,0.0,0.0,12079.0,80.0,5055.0,45.0,5565.0,57.07443,49.53887,118.16014,3.04257,359.5104971598,100.0,100.0
473,2365.0,0.42608000000000307,28.228,122.07598,109.77699,5.1136,12.08496,0.0,0.0,12075.0,80.0,5070.0,45.0,5580.0,57.03971,49.58427,117.13836,3.01171,352.7867701956,100.0,100.0
474,2370.0,0.43008000000000085,28.232,122.84599,110.52899,5.1403,11.8885,0.0,0.0,12070.0,80.0,5055.0,45.0,5580.0,57.04505,49.58694,116.2429,3.01676,350.67693100400004,100.0,100.0
475,2375.0,0.4320800000000033,28.234,123.69198,111.31199,5.09834,11.79695,0.0,0.0,12065.0,80.0,5055.0,45.0,5580.0,57.07443,49.6083,117.5324,3.05682,359.275390968,100.0,100.0
476,2380.0,0.43008000000000085,28.232,124.5,112.125,5.1136,11.69586,0.0,0.0,12062.0,80.0,5055.0,45.0,5580.0,57.04238,49.64569,115.29237,2.98942,344.6573167254,100.0,100.0
477,2385.0,0.43008000000000085,28.232,125.41598,112.81199,5.24139,11.68251,0.0,0.0,12059.0,80.0,5070.0,45.0,5580.0,57.06642,49.64569,115.99603,3.01316,349.51459775480004,100.0,100.0
478,2390.0,0.43008000000000085,28.232,126.08299,113.43699,5.1918,11.70158,0.0,0.0,12056.0,80.0,5070.0,45.0,5580.0,57.02102,49.63768,116.99354,0.64237,75.15314028979999,0.0,100.0
479,2395.0,0.42808000000000196,28.23,126.75,113.875,5.25474,11.60812,0.0,0.0,12054.0,80.0,5055.0,45.0,5580.0,57.01568,49.66171,117.02252,0.64642,75.6456973784,0.0,100.0
480,2400.0,0.42808000000000196,28.23,126.5,113.5,5.21469,11.65771,0.0,0.0,12065.0,80.0,5055.0,45.0,5595.0,57.02102,49.68841,117.6687,0.64439,75.824533593,0.0,100.0
481,2405.0,0.42808000000000196,28.23,125.33299,112.43699,5.15556,11.45744,0.0,0.0,12076.0,80.0,5055.0,45.0,5580.0,57.0317,49.71778,117.37231,0.64843,76.10772697329999,0.0,100.0
482,2410.0,0.42808000000000196,28.23,123.69198,110.82299,5.167,11.38687,0.0,0.0,12084.0,80.0,5055.0,45.0,5580.0,57.08778,49.74716,116.1527,2.98376,346.57178015200003,100.0,100.0
483,2415.0,0.42808000000000196,28.23,121.76899,109.22198,5.29098,11.25144,0.0,0.0,12089.0,80.0,5070.0,45.0,5580.0,57.09579,49.76318,116.57124,3.02079,352.1372360796,100.0,100.0
484,2420.0,0.42808000000000196,28.23,120.53799,108.23498,5.35202,11.33155,0.0,0.0,12083.0,80.0,5055.0,45.0,5580.0,57.07977,49.77386,118.33479,3.07199,363.5232915321,100.0,100.0
485,2425.0,0.42808000000000196,28.23,120.22999,108.17599,5.5046,11.39068,0.0,0.0,12081.0,80.0,5070.0,45.0,5580.0,57.09579,49.82994,118.67811,3.05255,362.2708646805,100.0,100.0
486,2430.0,0.42808000000000196,28.23,120.61499,108.64698,5.43975,11.42501,0.0,0.0,12078.0,80.0,5070.0,45.0,5580.0,57.13317,49.81925,118.59237,3.07621,364.8150345177,100.0,100.0
487,2435.0,0.42808000000000196,28.23,121.30699,109.38798,5.34248,11.33537,0.0,0.0,12074.0,80.0,5055.0,45.0,5580.0,57.1492,49.84596,115.50071,2.98098,344.30530649580004,100.0,100.0
488,2440.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
489,2445.0,0.42808000000000196,28.23,122.15299,110.17599,5.52177,11.43646,0.0,0.0,12069.0,80.0,5055.0,45.0,5580.0,57.1759,49.86465,116.34892,2.99189,348.10317025880005,100.0,100.0
490,2450.0,0.42808000000000196,28.23,123,111.0,5.46836,11.43455,0.0,0.0,12066.0,80.0,5055.0,45.0,5580.0,57.20527,49.88334,116.14739,2.98725,346.9612907775,100.0,100.0
491,2455.0,0.42808000000000196,28.23,123.92298,111.875,5.54466,11.41738,0.0,0.0,12061.0,80.0,5055.0,45.0,5595.0,57.22396,49.92874,117.38282,3.04928,357.9330853696,100.0,100.0
492,2460.0,0.42808000000000196,28.23,124.83299,112.68699,5.57518,11.20758,0.0,0.0,12057.0,80.0,5070.0,45.0,5595.0,57.25334,49.94476,118.26965,3.04798,360.483527807,100.0,100.0
493,2465.0,0.42808000000000196,28.23,125.66598,113.375,5.40351,11.1351,0.0,0.0,12054.0,80.0,5070.0,45.0,5595.0,57.27203,49.95811,118.86756,3.08073,366.1988581188,100.0,100.0
494,2470.0,0.42808000000000196,28.23,126.41598,114.06199,5.37681,11.24382,30.0,342.0,12050.0,80.0,5070.0,45.0,5595.0,57.3014,49.98481,119.17575,0.69935,83.3455607625,0.0,100.0
495,2475.0,0.42808000000000196,28.23,126.83299,114.25,5.43022,10.94627,100.0,1894.0,12050.0,80.0,5055.0,45.0,5580.0,57.31208,49.98214,117.22515,0.68363,80.13862929449999,0.0,100.0
496,2480.0,0.42808000000000196,28.23,126.25,113.56199,5.37872,11.17897,100.0,1887.0,12051.0,80.0,5055.0,45.0,5580.0,57.34947,50.03555,118.18623,0.68428,80.8724734644,0.0,100.0
497,2485.0,0.42808000000000196,28.23,124.91598,112.25,5.39398,11.79313,100.0,1866.0,12056.0,80.0,5055.0,45.0,5580.0,57.39753,50.0489,120.73037,0.70306,84.8806939322,0.0,100.0
498,2490.0,0.42808000000000196,28.23,123.22999,110.64698,5.36346,12.14027,100.0,1866.0,12059.0,80.0,5055.0,45.0,5580.0,57.41889,50.07827,119.41604,3.12136,372.7404506144,100.0,100.0
499,2495.0,0.42808000000000196,28.23,121.53799,109.27699,5.43022,12.95089,100.0,1855.0,12063.0,80.0,5055.0,45.0,5580.0,57.44293,50.10498,118.28007,3.07156,363.3043318092,100.0,100.0
500,2500.0,0.42808000000000196,28.23,120.76899,108.76399,5.39016,13.75389,100.0,1875.0,12068.0,80.0,5055.0,45.0,5580.0,57.49633,50.1744,119.61978,3.12692,374.0414824776,100.0,100.0
501,2505.0,0.42608000000000307,28.228,120.84599,109.0,5.35202,13.30184,100.0,1875.0,12069.0,80.0,5055.0,45.0,5595.0,57.53105,50.16906,116.23229,3.02568,351.6817152072,100.0,100.0
502,2510.0,0.42608000000000307,28.228,121.46099,109.55499,5.17654,12.93373,100.0,1846.0,12068.0,80.0,5070.0,45.0,5580.0,57.56576,50.20378,118.12882,3.0717,362.856296394,100.0,100.0
503,2515.0,0.42608000000000307,28.228,122.22999,110.35198,5.21087,13.77868,100.0,1875.0,12060.0,80.0,5070.0,45.0,5580.0,57.60848,50.22247,116.27206,3.05567,355.2890455802,100.0,100.0
504,2520.0,0.42608000000000307,28.228,123.07598,111.18699,5.30242,13.7577,100.0,1866.0,12054.0,80.0,5055.0,45.0,5580.0,57.64053,50.25985,115.66873,3.03785,351.3842514305,100.0,100.0
505,2525.0,0.42608000000000307,28.228,123.92298,112.06199,5.25856,13.18931,100.0,1826.0,12053.0,80.0,5055.0,45.0,5580.0,57.66456,50.29991,118.07925,3.10671,366.8379867675,100.0,100.0
506,2530.0,0.42608000000000307,28.228,124.83299,112.81199,5.18035,14.13154,100.0,1855.0,12053.0,80.0,5055.0,45.0,5580.0,57.70195,50.32394,117.67393,3.06831,361.0600961583,100.0,100.0
507,2535.0,0.42608000000000307,28.228,125.75,113.56199,5.28335,14.46723,100.0,1866.0,12051.0,80.0,5055.0,45.0,5580.0,57.70996,50.35598,117.33818,3.05525,358.497474445,100.0,100.0
508,2540.0,0.42608000000000307,28.228,126.58299,114.18699,5.33103,14.28985,100.0,1855.0,12047.0,80.0,5070.0,45.0,5580.0,57.73666,50.372,118.97901,0.6887,81.940844187,0.0,100.0
509,2545.0,0.42608000000000307,28.228,126.75,114.18699,5.35392,14.38713,100.0,1855.0,12053.0,80.0,5070.0,45.0,5580.0,57.77404,50.42808,117.70536,0.68492,80.6187551712,0.0,100.0
510,2550.0,0.42608000000000307,28.228,126.08299,113.43699,5.21087,14.24407,100.0,1855.0,12059.0,80.0,5055.0,45.0,5580.0,57.80342,50.48149,118.51959,0.69186,81.9989635374,0.0,100.0
511,2555.0,0.42608000000000307,28.228,124.58299,112.06199,5.2433,14.64653,100.0,1875.0,12071.0,80.0,5055.0,45.0,5580.0,57.87017,50.53489,120.8962,0.70245,84.92353569,0.0,100.0
512,2560.0,0.42608000000000307,28.228,122.84599,110.41099,5.16319,14.49775,100.0,1875.0,12083.0,80.0,5070.0,45.0,5580.0,57.90756,50.56427,116.56066,3.02841,352.9934683506,100.0,100.0
513,2565.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
514,2570.0,0.42608000000000307,28.228,121.30699,109.22198,5.17463,14.31655,100.0,1866.0,12084.0,80.0,5070.0,45.0,5595.0,57.96897,50.5883,118.38427,3.08735,365.4936759845,100.0,100.0
515,2575.0,0.42608000000000307,28.228,120.76899,108.94099,5.07545,14.06288,100.0,1866.0,12075.0,80.0,5070.0,45.0,5580.0,57.99835,50.615,116.7113,3.05567,356.631218071,100.0,100.0
516,2580.0,0.42608000000000307,28.228,121,109.22198,5.14602,14.75334,100.0,1855.0,12062.0,80.0,5070.0,45.0,5580.0,58.02505,50.6604,117.95388,3.06207,361.1830373316,100.0,100.0
517,2585.0,0.42608000000000307,28.228,121.61499,109.83299,5.06401,15.01274,100.0,1846.0,12059.0,80.0,5070.0,45.0,5595.0,58.06243,50.66841,116.35951,3.04043,353.7829449893,100.0,100.0
518,2590.0,0.4240800000000006,28.226,122.46099,110.58799,5.12886,15.09284,100.0,1866.0,12055.0,80.0,5070.0,45.0,5580.0,58.09715,50.67909,116.1527,3.0205,350.83923035000004,100.0,100.0
519,2595.0,0.4240800000000006,28.226,123.30699,111.5,5.1155,15.51818,100.0,1875.0,12060.0,80.0,5055.0,45.0,5580.0,58.11851,50.72982,118.23837,3.10377,366.9847056549,100.0,100.0
520,2600.0,0.4240800000000006,28.226,124.16598,112.31199,5.05828,14.59503,100.0,1846.0,12063.0,80.0,5055.0,45.0,5580.0,58.17726,50.77255,116.74827,3.03657,354.51429423390005,100.0,100.0
521,2605.0,0.4240800000000006,28.226,125.16598,113.125,5.08499,14.05143,100.0,1875.0,12056.0,80.0,5070.0,45.0,5580.0,58.19595,50.79658,118.91941,3.0955,368.115033655,100.0,100.0
522,2610.0,0.4240800000000006,28.226,126,113.875,5.00869,14.5874,100.0,1875.0,12042.0,80.0,5070.0,45.0,5580.0,58.22532,50.82061,117.82052,0.6811,80.247556172,0.0,100.0
523,2615.0,0.4240800000000006,28.226,126.75,114.375,5.02586,15.05088,100.0,1855.0,12037.0,80.0,5070.0,45.0,5580.0,58.27072,50.858,116.87756,0.67597,79.0057242332,0.0,100.0
524,2620.0,0.4240800000000006,28.226,126.66598,114.125,5.01632,14.97459,100.0,1866.0,12051.0,80.0,5070.0,45.0,5580.0,58.29208,50.90606,119.15763,0.68997,82.21518997109999,0.0,100.0
525,2625.0,0.4240800000000006,28.226,125.58299,113.06199,5.04302,15.07949,100.0,1866.0,12069.0,80.0,5070.0,45.0,5595.0,58.35884,50.91407,116.63204,0.67469,78.6904710676,0.0,100.0
526,2630.0,0.4240800000000006,28.226,124,111.5,5.0354,15.31028,100.0,1855.0,12082.0,80.0,5070.0,45.0,5595.0,58.39088,50.96214,117.8153,3.05511,359.938701183,100.0,100.0
527,2635.0,0.4240800000000006,28.226,122.22999,109.94398,5.00488,14.47868,100.0,1875.0,12082.0,80.0,5070.0,45.0,5595.0,58.42559,50.98617,116.12882,3.04542,353.6610310044,100.0,100.0
528,2640.0,0.4240800000000006,28.226,121,108.94099,5.0106,15.06423,100.0,1866.0,12072.0,80.0,5070.0,45.0,5580.0,58.49502,51.01821,118.10012,3.10237,366.3902692844,100.0,100.0
529,2645.0,0.4240800000000006,28.226,120.61499,108.76399,4.97627,14.95742,100.0,1855.0,12061.0,80.0,5055.0,45.0,5595.0,58.49769,51.0823,115.74331,3.0307,350.783249617,100.0,100.0
530,2650.0,0.4240800000000006,28.226,120.92298,109.22198,4.96673,15.26069,100.0,1806.0,12059.0,80.0,5070.0,45.0,5595.0,58.54309,51.12503,119.31274,3.1109,371.170002866,100.0,100.0
531,2655.0,0.42208000000000173,28.224,121.61499,109.83299,5.0106,15.30075,100.0,1855.0,12061.0,80.0,5070.0,45.0,5595.0,58.55377,51.16241,118.44154,3.10755,368.063007627,100.0,100.0
532,2660.0,0.42208000000000173,28.224,122.46099,110.64698,4.9591,15.45715,100.0,1866.0,12064.0,80.0,5070.0,45.0,5580.0,58.58581,51.22116,119.60432,3.12455,373.709678056,100.0,100.0
533,2665.0,0.42208000000000173,28.224,123.38398,111.56199,4.9591,14.26887,100.0,1866.0,12062.0,80.0,5070.0,45.0,5580.0,58.61251,51.24519,119.67131,3.11676,372.9867521556,100.0,100.0
534,2670.0,0.42208000000000173,28.224,124.25,112.43699,4.95147,14.44816,100.0,1866.0,12052.0,80.0,5070.0,45.0,5565.0,58.65791,51.23718,115.77793,3.03141,350.9703747813,100.0,100.0
535,2675.0,0.42208000000000173,28.224,125.25,113.25,4.95529,14.72663,100.0,1875.0,12041.0,80.0,5070.0,45.0,5580.0,58.6766,51.29859,116.95402,3.06958,358.99972071160005,100.0,100.0
536,2680.0,0.42208000000000173,28.224,126.08299,113.93699,5.01441,14.6656,100.0,1866.0,12033.0,80.0,5055.0,45.0,5580.0,58.7033,51.30661,120.01594,0.69935,83.933147639,0.0,100.0
537,2685.0,0.42208000000000173,28.224,126.75,114.5,4.94194,15.10047,100.0,1866.0,12038.0,80.0,5070.0,45.0,5580.0,58.75404,51.3253,120.57197,0.70245,84.6957803265,0.0,100.0
538,2690.0,undefined,undefined,undefined,,,,,,,,,,,,,,,,,
539,2695.0,0.42208000000000173,28.224,126.75,114.18699,4.94003,15.33508,100.0,1846.0,12050.0,80.0,5055.0,45.0,5580.0,58.77273,51.36802,118.0949,0.67726,79.98095197399999,0.0,100.0
540,2700.0,0.42208000000000173,28.224,125.75,113.18699,4.84466,14.26315,100.0,1787.0,12065.0,80.0,5055.0,45.0,5595.0,58.81011,51.41609,117.4642,0.63351,74.414745342,0.0,100.0
541,2705.0,0.42008000000000284,28.222,123.92298,111.43699,4.87518,14.91546,0.0,0.0,12076.0,80.0,5055.0,45.0,5595.0,58.84216,51.44279,118.65994,0.63557,75.4166980658,0.0,100.0
542,2710.0,0.42008000000000284,28.222,122.07598,109.77699,4.84085,13.61846,0.0,0.0,12081.0,80.0,5070.0,45.0,5595.0,58.90357,51.50688,118.21231,3.05851,361.5535322581,100.0,100.0
543,2715.0,0.42008000000000284,28.222,120.69198,108.64698,4.78363,13.59176,0.0,0.0,12079.0,80.0,5055.0,45.0,5595.0,58.90357,51.55227,118.59757,3.04928,361.6371982496,100.0,100.0
544,2720.0,0.42008000000000284,28.222,120.30699,108.46998,4.86564,12.9013,0.0,0.0,12073.0,80.0,5070.0,45.0,5595.0,58.93829,51.61102,115.87373,2.99639,347.2028858347,100.0,100.0
545,2725.0,0.4180800000000004,28.22,120.61499,108.88198,4.85229,12.92419,0.0,0.0,12070.0,80.0,5055.0,45.0,5595.0,58.95164,51.62971,117.33291,3.00883,353.0347795953,100.0,100.0
546,2730.0,0.42208000000000173,28.224,121.22999,109.5,4.80651,12.02392,0.0,0.0,12067.0,80.0,5055.0,45.0,5595.0,58.97834,51.65908,118.52218,3.03828,360.1035690504,100.0,100.0
547,2735.0,0.42008000000000284,28.222,122.07598,110.29399,4.73976,11.83128,0.0,0.0,12063.0,80.0,5055.0,45.0,5595.0,58.98101,51.69647,119.54502,3.08552,368.8585501104,100.0,100.0
548,2740.0,0.42008000000000284,28.222,123,111.18699,4.71878,11.58714,0.0,0.0,12060.0,80.0,5055.0,45.0,5595.0,58.99703,51.71249,119.35665,3.08355,368.0421981075,100.0,100.0
549,2745.0,0.42008000000000284,28.222,124,112.06199,4.75692,12.13264,0.0,0.0,12055.0,80.0,5055.0,45.0,5595.0,59.02107,51.74453,117.03569,3.01835,353.2546749115,100.0,100.0
550,2750.0,0.4180800000000004,28.22,125,112.875,4.78363,12.06398,0.0,0.0,12052.0,80.0,5055.0,45.0,5580.0,59.00772,51.81129,115.68737,2.97326,343.9686297262,100.0,100.0
551,2755.0,0.42208000000000173,28.224,125.83299,113.68699,4.71687,11.90567,0.0,0.0,12046.0,80.0,5070.0,45.0,5580.0,59.03442,51.85134,119.95172,0.65641,78.7375085252,100.0,100.0
552,2760.0,0.42008000000000284,28.222,126.75,114.25,4.8027,11.09886,0.0,0.0,12043.0,80.0,5070.0,45.0,5595.0,59.05044,51.88873,117.03042,0.63076,73.8181077192,0.0,100.0
553,2765.0,0.4160800000000015,28.218,126.75,114.18699,4.88281,11.51847,0.0,0.0,12052.0,80.0,5055.0,45.0,5595.0,59.04777,51.92344,119.53987,0.65376,78.15038541119999,0.0,100.0
554,2770.0,0.42008000000000284,28.222,125.91598,113.25,4.77218,11.48414,0.0,0.0,12061.0,80.0,5055.0,45.0,5595.0,59.05311,51.94213,120.20072,0.65176,78.3420212672,0.0,100.0
555,2775.0,0.42008000000000284,28.222,124.41598,111.81199,4.78553,11.08741,0.0,0.0,12071.0,80.0,5070.0,45.0,5595.0,59.07714,51.97418,119.77171,0.65243,78.1426567553,0.0,100.0
