"time","Ohaus Tare Weight","Ohaus Water Weight","Ohaus Weight","Bucket Temp","Bucket Temp 2 (Figure out later lol)","Intake Air RH","Exhaust RH","Grinder PWM","Grinder RPM","Stable Mass ","Intake Fan PWM","Intake Fan RPM","Exhaust Fan PWM","Exhaust Fan RPM","Intake SHT40","Exhaust SHT40","V_rms ","I_rms","Watts","Bucket Heater PWM","Intake Heater PWM","Inductance/10000"
1710220725000,1.5899999999999999,0.30299999999999994,28.61,121.92298,120.20832333333333,7.9002333333333326,17.36958333333333,100,1791.3333333333333,12769,80,5045,45,5540,60.01441666666667,55.722370000000005,119.69615666666668,2.805476666666667,335.80477461801115,100,31.33142666666667,234.8438
1710220740000,1.5899999999999999,0.30299999999999994,28.61,124.58299,122.02532666666667,7.771803333333334,17.248146666666667,100,1809.6666666666667,12756.333333333334,80,5040,45,5545,59.975249999999996,55.65116333333333,117.41111666666666,2.554996666666667,299.9850117129444,100,31.538349999999998,234.7903
1710220755000,1.5899999999999999,0.30299999999999994,28.61,126.58299,124.45799,7.66277,17.889975,100,1816.5,12739.5,80,5047.5,45,5535,59.959675000000004,55.6031,119.65435,1.402425,167.80625179875,50,32.197855,234.8428
1710220770000,1.588000000000001,0.30100000000000104,28.608,124.58299,124.00598666666667,7.78325,17.585113333333332,100,1795.3333333333333,12754.666666666666,80,5045,45,5540,59.961009999999995,55.584406666666666,119.4686,0.15688,18.742233967999997,0,31.981323333333332,234.8518
1710220785000,1.588000000000001,0.30100000000000104,28.608,121.61499,120.31265666666667,7.91104,18.86621666666667,100,1794.3333333333333,12764,80,5045,45,5545,60.01619333333334,55.571056666666664,119.25773,2.917566666666667,347.94237779033335,100,31.285359999999997,234.817
1710220800000,1.588000000000001,0.30100000000000104,28.608,123.92298,121.35831666666667,7.863356666666667,18.330250000000003,100,1776.3333333333333,12753.333333333334,80,5045,45,5535,60.04112,55.58441,119.26977666666669,2.8114100000000004,335.31624281843347,100,31.064939999999996,234.8417
1710220815000,1.588000000000001,0.30100000000000104,28.608,126,123.81998999999999,7.61413,19.100185,100,1770.5,12744.5,80,5055,45,5535,60.023759999999996,55.567049999999995,118.103485,1.784375,210.740906046875,50,31.228915,234.8233
1710220830000,1.586000000000002,0.29900000000000215,28.606,125.58299,124.53598666666666,7.846826666666666,19.78301666666667,100,1744.6666666666667,12739.666666666666,80,5050,45,5540,59.97881,55.58618666666666,119.92319666666667,0.7783933333333334,93.34741679735556,0,31.547033333333335,234.8255
1710220845000,1.586000000000002,0.29900000000000215,28.606,121.61499,120.94998666666667,7.717763333333333,19.294096666666665,100,1769.6666666666667,12774,80,5050,45,5535,60.00283999999999,55.62535,119.06126333333334,2.80461,333.92040975730004,100,31.27233,234.8171
1710220860000,1.586000000000002,0.29900000000000215,28.606,123.30699,121.07666333333333,7.729209999999999,18.927253333333333,100,1781,12758.666666666666,80,5055,45,5550,60.008183333333335,55.64226,119.40969,3.1138,371.81789272199995,100,31.161503333333332,234.8121
1710220875000,1.586000000000002,0.29900000000000215,28.606,125.33299,123.42298,7.7018699999999995,19.144055,100,1777.5,12747,80,5040,45,5535,60.01976,55.65784,120.20288,2.5415900000000002,305.5064377792,100,31.173105,234.8364
1710220890000,1.5839999999999996,0.2969999999999997,28.604,126.83299,124.97165,7.74065,19.210173333333334,100,1788.3333333333333,12744,80,5055,45,5545,60.01441,55.68499,120.29502666666666,0.3056400000000001,36.766971950400006,0,31.078846666666664,234.8116
